latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
40.3885,-121.01136,354.35,0.46,0.63,2025-10-20,2006,N,VIIRS,n,2,290.8,10.6,D,0
42.19878,-120.63035,328.72,0.39,0.59,2025-10-20,2007,N,VIIRS,n,2,291.25,4.89,D,0
42.1974,-120.6352,337.81,0.39,0.59,2025-10-20,2007,N,VIIRS,n,2,291.91,4.69,D,0
42.45266,-120.72289,339.31,0.39,0.59,2025-10-20,2007,N,VIIRS,n,2,280.16,3.98,D,0
38.08631,-122.62505,340.4,0.52,0.5,2025-10-20,2146,N,VIIRS,n,2,302.15,5.08,D,0
38.08456,-122.6252,335.86,0.52,0.5,2025-10-20,2146,N,VIIRS,n,2,299.6,1.99,D,0
38.97152,-120.70711,367,0.34,0.56,2025-10-20,2146,N,VIIRS,h,2,298.34,17.23,D,0
38.97127,-120.71131,352.29,0.34,0.56,2025-10-20,2146,N,VIIRS,n,2,296.41,8.19,D,0
38.95292,-123.44679,334.73,0.48,0.48,2025-10-20,2146,N,VIIRS,n,2,299.55,3.81,D,0
39.29169,-123.54858,353.45,0.48,0.48,2025-10-20,2146,N,VIIRS,n,2,296.47,7.82,D,0
39.29122,-123.55444,334.29,0.48,0.48,2025-10-20,2146,N,VIIRS,n,2,296.07,7.82,D,0
39.92744,-121.70537,341.08,0.61,0.54,2025-10-20,2146,N,VIIRS,n,2,301.29,6.17,D,0
39.92726,-121.7047,339.16,0.61,0.54,2025-10-20,2146,N,VIIRS,n,2,301.19,6.23,D,0
40.37709,-121.0107,332.81,0.34,0.56,2025-10-20,2146,N,VIIRS,n,2,291.3,4.57,D,0
40.38227,-121.01135,367,0.34,0.56,2025-10-20,2146,N,VIIRS,h,2,296.25,4.57,D,0
40.38745,-121.01205,347.05,0.34,0.56,2025-10-20,2146,N,VIIRS,n,2,295.9,4.7,D,0
42.19726,-120.63272,325.65,0.37,0.58,2025-10-20,2147,N,VIIRS,n,2,294.01,3.06,D,0
42.44785,-120.72478,329.4,0.36,0.58,2025-10-20,2147,N,VIIRS,n,2,284.68,3.4,D,0
42.3836,-122.77638,301.11,0.4,0.37,2025-10-21,1004,N,VIIRS,n,2,277.48,0.63,N,2
42.38223,-122.77366,301.54,0.4,0.37,2025-10-21,1004,N,VIIRS,n,2,277.27,0.76,N,2
40.31349,-121.01101,295.53,0.39,0.36,2025-10-21,1005,N,VIIRS,n,2,274.35,0.56,N,0
40.31094,-121.01642,332.82,0.39,0.36,2025-10-21,1005,N,VIIRS,n,2,283.81,2.03,N,0
40.31168,-121.02091,295.39,0.39,0.36,2025-10-21,1005,N,VIIRS,n,2,275.89,2.03,N,0
40.3102,-121.01194,316.11,0.39,0.36,2025-10-21,1005,N,VIIRS,n,2,277.76,1.9,N,0
40.3084,-121.02184,302.43,0.39,0.36,2025-10-21,1005,N,VIIRS,n,2,274.73,2.03,N,0
39.61952,-119.26373,302.5,0.42,0.38,2025-10-21,1005,N,VIIRS,n,2,278.29,1.35,N,2
39.49261,-119.62039,301.25,0.41,0.37,2025-10-21,1005,N,VIIRS,n,2,276.5,0.59,N,2
39.292,-120.44791,308.99,0.4,0.37,2025-10-21,1005,N,VIIRS,n,2,277.11,1.13,N,0
38.97066,-120.70939,295.63,0.39,0.37,2025-10-21,1005,N,VIIRS,n,2,282.98,0.37,N,0
38.83838,-121.34279,295.24,0.39,0.36,2025-10-21,1005,N,VIIRS,n,2,283.86,0.58,N,0
38.5141,-121.19275,301.66,0.39,0.36,2025-10-21,1005,N,VIIRS,n,2,285.79,0.53,N,0
38.44978,-121.46214,298.86,0.39,0.36,2025-10-21,1006,N,VIIRS,n,2,285.45,0.63,N,0
38.31344,-121.83301,295.64,0.39,0.36,2025-10-21,1006,N,VIIRS,n,2,284.54,0.59,N,2
38.21554,-121.98394,295.94,0.39,0.36,2025-10-21,1006,N,VIIRS,n,2,285.01,0.61,N,2
38.30217,-122.74709,296.43,0.38,0.36,2025-10-21,1006,N,VIIRS,n,2,285.14,0.78,N,0
38.06969,-122.1384,304.41,0.38,0.36,2025-10-21,1006,N,VIIRS,n,2,289.74,1.04,N,2
37.8825,-121.18394,303.06,0.39,0.36,2025-10-21,1006,N,VIIRS,n,2,284.31,0.73,N,2
38.03052,-122.10095,306.72,0.38,0.36,2025-10-21,1006,N,VIIRS,n,2,284.35,0.75,N,2
38.01546,-122.11391,303.23,0.38,0.36,2025-10-21,1006,N,VIIRS,n,2,290.06,1.28,N,2
37.9489,-122.40038,302.82,0.38,0.36,2025-10-21,1006,N,VIIRS,n,2,291.55,0.72,N,2
37.94492,-122.39687,301.29,0.38,0.36,2025-10-21,1006,N,VIIRS,n,2,288.06,0.72,N,2
37.75663,-121.66161,299.4,0.39,0.36,2025-10-21,1006,N,VIIRS,n,2,284.41,0.53,N,2
37.75443,-121.65986,297.4,0.39,0.36,2025-10-21,1006,N,VIIRS,n,2,284.9,0.63,N,2
37.45506,-121.93189,307.03,0.39,0.36,2025-10-21,1006,N,VIIRS,n,2,285.39,0.53,N,2
37.02654,-120.19648,296.75,0.42,0.38,2025-10-21,1006,N,VIIRS,n,2,284.72,0.35,N,0
37.18525,-121.68061,298.45,0.39,0.36,2025-10-21,1006,N,VIIRS,n,2,285.74,0.64,N,2
37.21142,-121.90045,299.54,0.39,0.36,2025-10-21,1006,N,VIIRS,n,2,285.5,0.32,N,2
40.51567,-121.14973,367,0.77,0.77,2025-10-21,1948,N,VIIRS,h,2,290.78,15.66,D,0
40.53828,-121.15347,336.99,0.77,0.77,2025-10-21,1948,N,VIIRS,n,2,290.28,8.1,D,0
40.54509,-121.15686,330.34,0.77,0.77,2025-10-21,1948,N,VIIRS,n,2,288.55,6.45,D,0
40.519,-121.15141,367,0.77,0.77,2025-10-21,1948,N,VIIRS,h,2,291.34,23.41,D,0
40.54179,-121.15473,341.18,0.77,0.77,2025-10-21,1948,N,VIIRS,n,2,289.71,8.82,D,0
40.53897,-121.16291,329.52,0.77,0.77,2025-10-21,1948,N,VIIRS,n,2,289.11,8.82,D,0
42.22076,-120.50121,367,0.64,0.72,2025-10-21,1948,N,VIIRS,h,2,296.77,20.62,D,0
42.21705,-120.50086,354.98,0.63,0.72,2025-10-21,1948,N,VIIRS,n,2,295.18,10.33,D,0
42.22338,-120.50414,349.02,0.63,0.72,2025-10-21,1948,N,VIIRS,n,2,292.69,8.82,D,0
42.45074,-120.71407,354.74,0.64,0.72,2025-10-21,1948,N,VIIRS,n,2,286.78,14.65,D,0
37.70003,-119.75037,348.15,0.41,0.45,2025-10-21,2127,N,VIIRS,n,2,298.33,4.9,D,0
37.69957,-119.75499,332.07,0.41,0.45,2025-10-21,2127,N,VIIRS,n,2,297.6,2.28,D,0
37.70162,-119.74879,331.8,0.41,0.45,2025-10-21,2127,N,VIIRS,n,2,296.73,3,D,0
37.70118,-119.75347,351,0.41,0.45,2025-10-21,2127,N,VIIRS,n,2,298.3,5.56,D,0
37.78412,-120.17488,332.72,0.39,0.44,2025-10-21,2127,N,VIIRS,n,2,298.56,1.72,D,0
37.85647,-119.6366,338.14,0.42,0.45,2025-10-21,2127,N,VIIRS,n,2,290.06,7.83,D,0
38.50882,-122.00988,336.76,0.5,0.41,2025-10-21,2127,N,VIIRS,n,2,304.37,4.14,D,0
38.73253,-120.24335,339.52,0.4,0.44,2025-10-21,2127,N,VIIRS,n,2,300.48,2.67,D,0
38.79567,-120.01843,327.52,0.41,0.45,2025-10-21,2127,N,VIIRS,n,2,292.9,2.6,D,0
38.50668,-123.12207,333.61,0.45,0.39,2025-10-21,2127,N,VIIRS,n,2,297.97,3.92,D,0
38.51028,-123.12259,335.69,0.45,0.39,2025-10-21,2127,N,VIIRS,n,2,297.34,3.92,D,0
38.778,-122.03471,331.63,0.5,0.41,2025-10-21,2127,N,VIIRS,n,2,303.69,2.72,D,0
38.94262,-120.53213,367,0.39,0.44,2025-10-21,2127,N,VIIRS,l,2,326.1,72.19,D,0
38.94705,-120.52888,347.64,0.39,0.44,2025-10-21,2127,N,VIIRS,n,2,310.23,130.52,D,0
38.94616,-120.538,342.3,0.39,0.44,2025-10-21,2127,N,VIIRS,n,2,306.07,46.29,D,0
38.94661,-120.53344,367,0.39,0.44,2025-10-21,2127,N,VIIRS,l,2,341.82,130.52,D,0
38.67855,-123.35342,343.21,0.44,0.39,2025-10-21,2127,N,VIIRS,n,2,298.12,19.6,D,0
38.86766,-123.14843,353.58,0.45,0.39,2025-10-21,2127,N,VIIRS,n,2,311.01,17.5,D,0
38.87123,-123.14919,351.73,0.45,0.39,2025-10-21,2127,N,VIIRS,n,2,305.12,17.5,D,0
38.90547,-123.57024,328.26,0.44,0.38,2025-10-21,2127,N,VIIRS,n,2,295.59,2.75,D,0
38.92944,-123.43373,329.67,0.44,0.39,2025-10-21,2127,N,VIIRS,n,2,298.98,2.66,D,0
38.93813,-123.45168,330.86,0.44,0.39,2025-10-21,2127,N,VIIRS,n,2,299.63,6.78,D,0
39.25199,-121.61073,344.63,0.53,0.42,2025-10-21,2127,N,VIIRS,n,2,302.93,16.5,D,0
39.25134,-121.61684,342.78,0.53,0.42,2025-10-21,2127,N,VIIRS,n,2,306.04,16.5,D,0
39.46017,-120.2785,338.74,0.41,0.45,2025-10-21,2127,N,VIIRS,n,2,293.65,8.31,D,0
39.45971,-120.28318,338.48,0.41,0.45,2025-10-21,2127,N,VIIRS,n,2,293.04,8.31,D,0
39.46152,-120.28204,334.21,0.41,0.45,2025-10-21,2127,N,VIIRS,n,2,291.65,3.91,D,0
39.35072,-121.97424,344.61,0.51,0.41,2025-10-21,2127,N,VIIRS,n,2,305.76,26.28,D,0
39.3545,-121.97492,343.07,0.51,0.41,2025-10-21,2127,N,VIIRS,n,2,306.65,28.48,D,0
39.50747,-121.4397,341,0.54,0.42,2025-10-21,2127,N,VIIRS,n,2,302.29,7.35,D,0
39.46359,-121.92344,343.13,0.51,0.41,2025-10-21,2127,N,VIIRS,n,2,300.71,4.82,D,0
39.51916,-121.44157,342.77,0.54,0.42,2025-10-21,2127,N,VIIRS,n,2,304.07,6.97,D,0
39.46739,-121.92413,335.55,0.51,0.41,2025-10-21,2127,N,VIIRS,n,2,301.41,5.74,D,0
39.47119,-121.9248,341.06,0.51,0.41,2025-10-21,2127,N,VIIRS,n,2,302.78,5.74,D,0
39.52763,-121.43643,332.35,0.54,0.42,2025-10-21,2127,N,VIIRS,n,2,298.84,14.14,D,0
39.53154,-121.43698,349.58,0.54,0.42,2025-10-21,2127,N,VIIRS,n,2,308.76,14.14,D,0
39.28763,-123.55991,337.43,0.44,0.38,2025-10-21,2127,N,VIIRS,n,2,295.78,3.22,D,0
39.53544,-121.43762,334.34,0.54,0.42,2025-10-21,2127,N,VIIRS,n,2,304,5.29,D,0
39.29249,-123.54993,328.52,0.44,0.38,2025-10-21,2127,N,VIIRS,n,2,296.35,4.45,D,0
39.29184,-123.55521,329.85,0.44,0.38,2025-10-21,2127,N,VIIRS,n,2,297.83,4.45,D,0
39.47239,-122.08849,334.92,0.5,0.41,2025-10-21,2127,N,VIIRS,n,2,300.98,7.89,D,0
39.34363,-123.31273,340.51,0.45,0.39,2025-10-21,2127,N,VIIRS,n,2,298.19,3.59,D,0
39.96338,-121.99771,334.02,0.51,0.41,2025-10-21,2127,N,VIIRS,n,2,300.44,3.54,D,0
40.51827,-121.14985,334.48,0.57,0.43,2025-10-21,2128,N,VIIRS,n,2,295.96,18.3,D,0
40.54155,-121.16061,336.47,0.57,0.43,2025-10-21,2128,N,VIIRS,n,2,296.2,10.66,D,0
40.57612,-121.1117,330.97,0.38,0.43,2025-10-21,2128,N,VIIRS,n,2,293.83,2.64,D,0
40.63985,-121.70221,333.29,0.54,0.42,2025-10-21,2128,N,VIIRS,n,2,293.96,8.64,D,0
40.86706,-123.56249,341.23,0.46,0.39,2025-10-21,2128,N,VIIRS,n,2,295.58,16.14,D,0
41.46612,-122.8472,331.03,0.49,0.41,2025-10-21,2128,N,VIIRS,n,2,295.82,2.28,D,0
41.46984,-122.84791,328.17,0.49,0.41,2025-10-21,2128,N,VIIRS,n,2,295.61,2.61,D,0
42.2196,-120.50342,355.47,0.43,0.46,2025-10-21,2128,N,VIIRS,n,2,314.21,25.37,D,0
42.21915,-120.50864,339.21,0.43,0.46,2025-10-21,2128,N,VIIRS,n,2,299.73,6.5,D,0
42.22381,-120.50415,356.38,0.43,0.46,2025-10-21,2128,N,VIIRS,n,2,315,24.75,D,0
42.22802,-120.50482,341.37,0.43,0.46,2025-10-21,2128,N,VIIRS,n,2,295.74,24.75,D,0
42.45176,-120.71824,356.03,0.42,0.45,2025-10-21,2128,N,VIIRS,n,2,289.04,12.16,D,0
42.45346,-120.72408,297.64,0.47,0.4,2025-10-22,946,N,VIIRS,n,2,277.85,1.11,N,0
42.44913,-120.71899,295.54,0.47,0.4,2025-10-22,946,N,VIIRS,n,2,276.82,1.11,N,0
42.22742,-120.50643,295.18,0.46,0.39,2025-10-22,946,N,VIIRS,n,2,275.27,1.07,N,0
40.63988,-121.70961,315.56,0.49,0.4,2025-10-22,946,N,VIIRS,n,2,283.78,2.39,N,0
40.30957,-121.01348,336.42,0.46,0.39,2025-10-22,946,N,VIIRS,n,2,285.05,3.13,N,0
40.31022,-121.01888,317.1,0.46,0.39,2025-10-22,946,N,VIIRS,n,2,281.22,2.35,N,0
40.30728,-121.02508,301.62,0.46,0.39,2025-10-22,946,N,VIIRS,n,2,274.59,2.35,N,0
40.30663,-121.01965,308.05,0.46,0.39,2025-10-22,946,N,VIIRS,n,2,275.51,2.35,N,0
40.30598,-121.01426,298.32,0.46,0.39,2025-10-22,946,N,VIIRS,n,2,274.31,3.13,N,0
39.6205,-119.2653,298.28,0.4,0.37,2025-10-22,946,N,VIIRS,n,2,279.08,0.92,N,2
36.93356,-120.2228,301.73,0.41,0.37,2025-10-22,947,N,VIIRS,n,2,286.51,0.49,N,0
36.77844,-118.96078,331.66,0.42,0.37,2025-10-22,2108,N,VIIRS,n,2,270.95,5.95,D,0
39.19329,-122.25587,330.62,0.38,0.36,2025-10-22,2108,N,VIIRS,n,2,292.14,2.55,D,0
39.19261,-122.26029,332.8,0.38,0.36,2025-10-22,2108,N,VIIRS,n,2,292.75,2.55,D,0
39.19194,-122.26472,336.37,0.38,0.36,2025-10-22,2108,N,VIIRS,n,2,293.47,2.97,D,0
39.21946,-122.12939,338.1,0.38,0.36,2025-10-22,2108,N,VIIRS,n,2,294.92,11.79,D,0
39.21878,-122.13381,339.01,0.38,0.36,2025-10-22,2108,N,VIIRS,n,2,294.66,10.78,D,0
39.22275,-122.13022,347.38,0.38,0.36,2025-10-22,2108,N,VIIRS,n,2,290.52,11.79,D,0
39.34432,-121.97494,343.25,0.38,0.36,2025-10-22,2108,N,VIIRS,n,2,276.07,5.62,D,0
40.33635,-120.80801,335.05,0.4,0.37,2025-10-22,2109,N,VIIRS,n,2,266.71,4.87,D,0
40.35044,-120.80634,334.35,0.4,0.37,2025-10-22,2109,N,VIIRS,n,2,267.83,19.53,D,0
40.35381,-120.80706,333.09,0.4,0.37,2025-10-22,2109,N,VIIRS,n,2,270.33,9.31,D,0
40.78142,-121.2714,330.47,0.39,0.37,2025-10-22,2109,N,VIIRS,n,2,293.84,3.52,D,0
40.78077,-121.27606,341.32,0.39,0.37,2025-10-22,2109,N,VIIRS,n,2,295.87,4.75,D,0
40.7841,-121.27686,350.32,0.39,0.37,2025-10-22,2109,N,VIIRS,n,2,296.9,4.75,D,0
40.78345,-121.28151,340.68,0.39,0.36,2025-10-22,2109,N,VIIRS,n,2,296.81,4.75,D,0
40.78679,-121.28229,349.12,0.39,0.36,2025-10-22,2109,N,VIIRS,n,2,297.82,13.2,D,0
40.78613,-121.28693,356.85,0.39,0.36,2025-10-22,2109,N,VIIRS,n,2,307.01,19.26,D,0
40.78548,-121.29158,336.3,0.39,0.36,2025-10-22,2109,N,VIIRS,n,2,294.02,19.26,D,0
40.78947,-121.28773,336.5,0.39,0.36,2025-10-22,2109,N,VIIRS,n,2,297.91,19.26,D,0
40.78881,-121.29238,351.78,0.39,0.36,2025-10-22,2109,N,VIIRS,n,2,313.7,19.26,D,0
40.78816,-121.29703,335.05,0.39,0.36,2025-10-22,2109,N,VIIRS,n,2,295.23,3.9,D,0
40.79215,-121.29317,353.03,0.39,0.36,2025-10-22,2109,N,VIIRS,n,2,314.14,49.37,D,0
40.79149,-121.29782,337.01,0.39,0.36,2025-10-22,2109,N,VIIRS,n,2,298.29,12.32,D,0
40.79482,-121.29861,327.8,0.39,0.36,2025-10-22,2109,N,VIIRS,n,2,293.35,12.32,D,0
42.01598,-121.4073,325.06,0.4,0.37,2025-10-22,2109,N,VIIRS,n,2,296.35,1.8,D,0
42.20038,-120.63031,333.98,0.41,0.37,2025-10-22,2109,N,VIIRS,n,2,295.49,3.23,D,0
42.22302,-120.51127,356.49,0.42,0.37,2025-10-22,2109,N,VIIRS,n,2,299.89,8.39,D,0
42.22711,-120.50703,338.53,0.42,0.37,2025-10-22,2109,N,VIIRS,n,2,297.97,8.39,D,0
42.22645,-120.51209,350.31,0.42,0.37,2025-10-22,2109,N,VIIRS,n,2,298.65,8.39,D,0
42.23054,-120.50786,348.97,0.42,0.37,2025-10-22,2109,N,VIIRS,n,2,298.6,9.32,D,0
42.22987,-120.51291,335.76,0.42,0.37,2025-10-22,2109,N,VIIRS,n,2,298.32,9.32,D,0
42.07964,-121.78058,326.92,0.39,0.36,2025-10-22,2109,N,VIIRS,n,2,296.35,2.4,D,0
40.34877,-120.81053,299.8,0.49,0.49,2025-10-23,927,N,VIIRS,n,2,272,1.45,N,0
40.34424,-120.8109,295.62,0.49,0.49,2025-10-23,927,N,VIIRS,n,2,272.33,1.54,N,0
39.62058,-119.26288,303.01,0.4,0.45,2025-10-23,927,N,VIIRS,n,2,281.34,1.49,N,2
39.65965,-121.00336,299.28,0.5,0.49,2025-10-23,927,N,VIIRS,n,2,278.92,0.84,N,0
39.28873,-120.44551,299.41,0.46,0.47,2025-10-23,928,N,VIIRS,n,2,276.11,0.75,N,0
37.45558,-121.93517,299.97,0.52,0.5,2025-10-23,928,N,VIIRS,n,2,282.88,0.6,N,2
37.4534,-121.9352,299.37,0.52,0.5,2025-10-23,928,N,VIIRS,n,2,282.95,0.67,N,2
36.78707,-118.98212,301.26,0.55,0.42,2025-10-23,928,N,VIIRS,n,2,274.56,0.68,N,0
37.95158,-122.39971,296.62,0.59,0.7,2025-10-23,1108,N,VIIRS,n,2,284.8,1.37,N,2
37.95137,-122.39937,296.87,0.59,0.7,2025-10-23,1108,N,VIIRS,n,2,284.89,0.92,N,2
36.75382,-118.85818,354.31,0.41,0.37,2025-10-23,2049,N,VIIRS,n,2,289.45,13.24,D,0
36.75222,-118.8676,337.01,0.41,0.37,2025-10-23,2049,N,VIIRS,n,2,287.73,4.26,D,0
36.75635,-118.86398,330.17,0.41,0.37,2025-10-23,2049,N,VIIRS,n,2,287.89,11.45,D,0
36.75555,-118.86868,349.32,0.41,0.37,2025-10-23,2049,N,VIIRS,n,2,300.05,42.35,D,0
36.29173,-121.83266,331.89,0.52,0.42,2025-10-23,2049,N,VIIRS,n,2,293.22,4.54,D,0
36.66135,-120.54108,333.05,0.46,0.39,2025-10-23,2049,N,VIIRS,n,2,299.2,2.17,D,0
37.10977,-119.32549,346.54,0.41,0.37,2025-10-23,2049,N,VIIRS,n,2,293.56,6.39,D,0
37.69695,-119.75621,335.14,0.42,0.38,2025-10-23,2049,N,VIIRS,n,2,291.01,3.35,D,0
37.7012,-119.75243,336.8,0.42,0.38,2025-10-23,2049,N,VIIRS,n,2,290.87,6.64,D,0
37.70037,-119.75712,344.48,0.42,0.38,2025-10-23,2049,N,VIIRS,n,2,292.16,6.6,D,0
38.15048,-120.82135,337.57,0.45,0.39,2025-10-23,2049,N,VIIRS,n,2,299.36,5.04,D,0
38.34687,-121.2513,351.18,0.46,0.39,2025-10-23,2049,N,VIIRS,n,2,303.55,14.43,D,0
38.35043,-121.2524,346.96,0.46,0.39,2025-10-23,2049,N,VIIRS,n,2,299.08,14.43,D,0
38.77573,-120.43625,330.79,0.43,0.38,2025-10-23,2049,N,VIIRS,n,2,294.55,6.23,D,0
38.50937,-123.23582,330.59,0.55,0.43,2025-10-23,2049,N,VIIRS,n,2,291.88,8.22,D,0
38.51329,-123.23679,332.09,0.55,0.43,2025-10-23,2049,N,VIIRS,n,2,290.15,8.22,D,0
38.51193,-123.24326,326.77,0.55,0.43,2025-10-23,2049,N,VIIRS,n,2,288.81,8.22,D,3
38.69416,-122.83618,340.82,0.53,0.42,2025-10-23,2050,N,VIIRS,n,2,297.5,5.52,D,0
38.92463,-122.05193,341.33,0.49,0.4,2025-10-23,2050,N,VIIRS,n,2,294.15,4.03,D,0
38.92827,-122.0531,333.1,0.49,0.4,2025-10-23,2050,N,VIIRS,l,2,307.94,30.46,D,0
38.93295,-122.0488,328.23,0.48,0.4,2025-10-23,2050,N,VIIRS,n,2,293.31,30.46,D,0
38.9319,-122.05427,342.53,0.49,0.4,2025-10-23,2050,N,VIIRS,n,2,299.37,30.46,D,0
38.92684,-122.04925,334.47,0.48,0.4,2025-10-23,2050,N,VIIRS,n,2,299.89,12.84,D,0
38.92939,-122.05589,327.69,0.48,0.4,2025-10-23,2050,N,VIIRS,l,2,298.26,13.88,D,0
38.97596,-121.99538,328.58,0.48,0.4,2025-10-23,2050,N,VIIRS,n,2,296.07,2.15,D,0
38.97958,-121.99652,334.22,0.48,0.4,2025-10-23,2050,N,VIIRS,n,2,296.31,3.61,D,0
39.09724,-121.48342,367,0.46,0.39,2025-10-23,2050,N,VIIRS,h,2,304.35,19.11,D,0
39.04577,-121.75336,348.6,0.47,0.4,2025-10-23,2050,N,VIIRS,n,2,298.58,16.96,D,0
39.04936,-121.75449,345.55,0.47,0.4,2025-10-23,2050,N,VIIRS,n,2,301.36,34.58,D,0
39.17923,-121.65099,345.36,0.46,0.39,2025-10-23,2050,N,VIIRS,n,2,298.77,10.02,D,0
39.58491,-119.51707,345.39,0.4,0.37,2025-10-23,2050,N,VIIRS,n,2,301.87,2.98,D,0
39.58413,-119.52168,342.98,0.4,0.37,2025-10-23,2050,N,VIIRS,n,2,300.7,2.98,D,0
39.58748,-119.52254,346.47,0.4,0.37,2025-10-23,2050,N,VIIRS,n,2,301.61,2.98,D,0
38.96311,-123.11604,327.83,0.54,0.42,2025-10-23,2050,N,VIIRS,l,2,298.4,5.27,D,0
39.34312,-121.92245,348.52,0.47,0.4,2025-10-23,2050,N,VIIRS,n,2,305.52,15.87,D,0
39.34671,-121.92361,350.64,0.47,0.4,2025-10-23,2050,N,VIIRS,n,2,305.35,22.65,D,0
39.35792,-122.12383,332.33,0.48,0.4,2025-10-23,2050,N,VIIRS,n,2,299.13,5.12,D,0
39.35945,-122.1268,333.66,0.48,0.4,2025-10-23,2050,N,VIIRS,n,2,298.07,6.37,D,0
39.35837,-122.13228,336.7,0.48,0.4,2025-10-23,2050,N,VIIRS,n,2,300.46,5.42,D,0
39.36199,-122.13345,331.5,0.48,0.4,2025-10-23,2050,N,VIIRS,n,2,295.92,4.05,D,0
39.36238,-122.20966,327.17,0.48,0.4,2025-10-23,2050,N,VIIRS,n,2,295.37,2.61,D,0
39.51476,-121.43975,331.36,0.45,0.39,2025-10-23,2050,N,VIIRS,n,2,294.15,2.86,D,0
39.51825,-121.44096,335.96,0.45,0.39,2025-10-23,2050,N,VIIRS,n,2,292.01,5.55,D,0
39.42433,-122.08948,348.97,0.48,0.4,2025-10-23,2050,N,VIIRS,n,2,299.79,7.37,D,0
39.43788,-122.05906,334.42,0.48,0.4,2025-10-23,2050,N,VIIRS,n,2,300.14,5.53,D,0
39.65896,-121.00035,343.37,0.44,0.38,2025-10-23,2050,N,VIIRS,n,2,286.63,7.97,D,0
39.43345,-122.22089,340.27,0.48,0.4,2025-10-23,2050,N,VIIRS,n,2,298.65,6.37,D,0
39.62812,-121.63965,340.8,0.46,0.39,2025-10-23,2050,N,VIIRS,n,2,300.03,3.69,D,0
39.55033,-122.12653,348.85,0.48,0.4,2025-10-23,2050,N,VIIRS,n,2,307.16,20.92,D,0
39.55394,-122.12769,349.22,0.48,0.4,2025-10-23,2050,N,VIIRS,n,2,299.7,20.92,D,0
39.56594,-122.08517,352.01,0.48,0.4,2025-10-23,2050,N,VIIRS,n,2,302.06,15,D,0
39.34742,-123.31358,326.97,0.54,0.42,2025-10-23,2050,N,VIIRS,n,2,291.81,5.98,D,0
39.73069,-121.5776,326.45,0.45,0.39,2025-10-23,2050,N,VIIRS,n,2,295.47,2.72,D,0
39.67059,-123.62888,329.85,0.55,0.43,2025-10-23,2050,N,VIIRS,n,2,285.88,3.4,D,0
39.79435,-123.78158,346.19,0.55,0.43,2025-10-23,2050,N,VIIRS,n,2,281.06,32.32,D,0
39.7982,-123.78293,351.33,0.55,0.43,2025-10-23,2050,N,VIIRS,n,2,285.03,32.32,D,0
39.79483,-123.77662,331.77,0.55,0.43,2025-10-23,2050,N,VIIRS,n,2,276.03,8.34,D,0
39.79354,-123.78271,332.99,0.55,0.43,2025-10-23,2050,N,VIIRS,n,2,277.3,8.34,D,0
39.79867,-123.77793,333.24,0.55,0.43,2025-10-23,2050,N,VIIRS,n,2,274.77,37.84,D,0
39.79738,-123.78405,342.79,0.55,0.43,2025-10-23,2050,N,VIIRS,n,2,287.14,37.84,D,0
40.3335,-123.50949,330.63,0.53,0.42,2025-10-23,2050,N,VIIRS,n,2,287.99,4.28,D,0
40.33839,-123.50529,336.05,0.53,0.42,2025-10-23,2050,N,VIIRS,n,2,287.64,8.94,D,0
41.25088,-122.00222,325.92,0.45,0.39,2025-10-23,2050,N,VIIRS,n,2,287.07,10.39,D,0
41.25737,-121.98757,331.17,0.45,0.39,2025-10-23,2050,N,VIIRS,n,2,287.53,6.82,D,0
41.25638,-121.99282,335.03,0.45,0.39,2025-10-23,2050,N,VIIRS,n,2,288.77,10.97,D,0
41.26187,-121.98346,367,0.45,0.39,2025-10-23,2050,N,VIIRS,h,2,297.07,114.24,D,0
41.26087,-121.98871,367,0.45,0.39,2025-10-23,2050,N,VIIRS,h,2,327.49,114.24,D,0
41.25988,-121.99396,367,0.45,0.39,2025-10-23,2050,N,VIIRS,h,2,332.2,135.86,D,0
41.25887,-121.99923,355.57,0.45,0.39,2025-10-23,2050,N,VIIRS,n,2,287.13,135.86,D,0
41.25787,-122.00452,354.85,0.45,0.39,2025-10-23,2050,N,VIIRS,n,2,278.73,43.33,D,0
41.26436,-121.98985,367,0.45,0.39,2025-10-23,2050,N,VIIRS,h,2,339.15,114.24,D,0
41.26635,-121.97935,329.09,0.45,0.39,2025-10-23,2050,N,VIIRS,n,2,287.17,8.38,D,0
41.26536,-121.98461,354.69,0.45,0.39,2025-10-23,2050,N,VIIRS,n,2,300.56,114.24,D,0
41.26136,-122.00565,349.01,0.45,0.39,2025-10-23,2050,N,VIIRS,n,2,285.69,43.33,D,0
41.26337,-121.99509,296.84,0.45,0.39,2025-10-23,2050,N,VIIRS,l,2,321.02,135.86,D,0
41.25935,-122.01625,356.34,0.45,0.39,2025-10-23,2050,N,VIIRS,l,2,292.78,27.57,D,0
41.26885,-121.98573,367,0.45,0.39,2025-10-23,2050,N,VIIRS,h,2,339.84,239,D,0
41.26985,-121.98048,335.74,0.45,0.39,2025-10-23,2050,N,VIIRS,n,2,287.65,9.95,D,0
41.26285,-122.0174,348.78,0.45,0.39,2025-10-23,2050,N,VIIRS,n,2,291.5,16.55,D,0
41.26786,-121.99097,367,0.45,0.39,2025-10-23,2050,N,VIIRS,l,2,350.24,239,D,0
