Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
11/13/2025,AQS,60870007,3,3.2,ug/m3 LC,18,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
11/14/2025,AQS,60870007,3,3.8,ug/m3 LC,21,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
11/15/2025,AQS,60870007,3,3.8,ug/m3 LC,21,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
11/16/2025,AQS,60870007,3,2.2,ug/m3 LC,12,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
11/17/2025,AQS,60870007,3,3.7,ug/m3 LC,21,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
11/18/2025,AQS,60870007,3,3.5,ug/m3 LC,19,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
11/19/2025,AQS,60870007,3,6.3,ug/m3 LC,35,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
11/20/2025,AQS,60870007,3,4.8,ug/m3 LC,27,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
11/21/2025,AQS,60870007,3,5.4,ug/m3 LC,30,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
11/22/2025,AQS,60870007,3,5.9,ug/m3 LC,33,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
11/23/2025,AQS,60870007,3,7.2,ug/m3 LC,40,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
11/24/2025,AQS,60870007,3,8.1,ug/m3 LC,45,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
11/25/2025,AQS,60870007,3,6.6,ug/m3 LC,37,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
11/26/2025,AQS,60870007,3,8,ug/m3 LC,44,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
11/27/2025,AQS,60870007,3,6.5,ug/m3 LC,36,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
11/28/2025,AQS,60870007,3,9.4,ug/m3 LC,52,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
11/29/2025,AQS,60870007,3,7.9,ug/m3 LC,44,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
11/30/2025,AQS,60870007,3,10,ug/m3 LC,53,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/01/2025,AQS,60870007,3,8.6,ug/m3 LC,48,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/02/2025,AQS,60870007,3,8.2,ug/m3 LC,46,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/03/2025,AQS,60870007,3,8.4,ug/m3 LC,47,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/04/2025,AQS,60870007,3,7.2,ug/m3 LC,40,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/05/2025,AQS,60870007,3,8.9,ug/m3 LC,49,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/06/2025,AQS,60870007,3,10.4,ug/m3 LC,53,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/07/2025,AQS,60870007,3,7.8,ug/m3 LC,43,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/08/2025,AQS,60870007,3,7.4,ug/m3 LC,41,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/09/2025,AQS,60870007,3,6.8,ug/m3 LC,38,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/10/2025,AQS,60870007,3,7.8,ug/m3 LC,43,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/11/2025,AQS,60870007,3,6,ug/m3 LC,33,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/12/2025,AQS,60870007,3,5.2,ug/m3 LC,29,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/13/2025,AQS,60870007,3,5.8,ug/m3 LC,32,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/14/2025,AQS,60870007,3,7.6,ug/m3 LC,42,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/15/2025,AQS,60870007,3,9.1,ug/m3 LC,51,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/16/2025,AQS,60870007,3,7.2,ug/m3 LC,40,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/17/2025,AQS,60870007,3,6.5,ug/m3 LC,36,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/18/2025,AQS,60870007,3,4.5,ug/m3 LC,25,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/19/2025,AQS,60870007,3,6.8,ug/m3 LC,38,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/20/2025,AQS,60870007,3,3.2,ug/m3 LC,18,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/21/2025,AQS,60870007,3,2.7,ug/m3 LC,15,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/22/2025,AQS,60870007,3,3.9,ug/m3 LC,22,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/23/2025,AQS,60870007,3,3.7,ug/m3 LC,21,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/24/2025,AQS,60870007,3,5.5,ug/m3 LC,31,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/25/2025,AQS,60870007,3,8.6,ug/m3 LC,48,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/26/2025,AQS,60870007,3,5.9,ug/m3 LC,33,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/27/2025,AQS,60870007,3,4.5,ug/m3 LC,25,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/28/2025,AQS,60870007,3,4.8,ug/m3 LC,27,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/29/2025,AQS,60870007,3,4.4,ug/m3 LC,24,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/30/2025,AQS,60870007,3,6.3,ug/m3 LC,35,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
12/31/2025,AQS,60870007,3,6.4,ug/m3 LC,36,Santa Cruz,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42100,"Santa Cruz-Watsonville, CA",6,California,87,Santa Cruz,36.98332,-121.98822
